Date,IEFA,IEMG,IJH,IJR,IVV,IWF,IWM,QQQ,RSP,SCHD,SPY,VEA,VGT,VIG,VO,VOO,VTI,VTV,VUG,VWO,VXUS,XLE,XLF,XLG,XLK
2015-02-17,43.5179557800293,37.378971099853516,25.771718978881836,49.95293045043945,177.43125915527344,90.08625030517578,106.73692321777344,99.03170013427734,69.32722473144531,11.574483871459961,176.5248260498047,29.446815490722656,97.52548217773438,67.70841217041016,108.98081970214844,161.2306365966797,91.4576416015625,66.14458465576172,98.5389175415039,31.031124114990234,37.574432373046875,54.992271423339844,16.438581466674805,12.46497631072998,37.67522430419922
2015-02-18,43.816837310791016,37.3942985534668,25.85415267944336,50.07352066040039,177.39776611328125,90.27664947509766,106.85072326660156,99.17051696777344,69.39474487304688,11.548871994018555,176.54161071777344,29.646732330322266,97.70592498779297,67.76588439941406,109.36542510986328,161.2640838623047,91.50814819335938,66.05182647705078,98.7574462890625,31.060924530029297,37.722862243652344,54.33738327026367,16.33797836303711,12.440008163452148,37.71055221557617
2015-02-19,43.83924865722656,37.248653411865234,25.811216354370117,50.02614212036133,177.25531005859375,90.44889831542969,106.85948944091797,99.66099548339844,69.36096954345703,11.528947830200195,176.41555786132812,29.661544799804688,98.09392547607422,67.6263427734375,109.33979034423828,161.15533447265625,91.48292541503906,65.85865783691406,98.90313720703125,30.964073181152344,37.6783332824707,54.08344650268555,16.270906448364258,12.411592483520508,37.84299087524414
2015-02-20,44.302520751953125,37.45562744140625,25.998409271240234,50.10797119140625,178.33665466308594,91.0835189819336,107.14839172363281,100.32731628417969,69.74087524414062,11.568791389465332,177.4741973876953,29.95770835876465,98.7164535522461,67.98746490478516,110.08326721191406,162.1342010498047,91.99642944335938,66.22958374023438,99.60423278808594,31.120542526245117,37.9603385925293,53.822792053222656,16.39162826538086,12.479615211486816,38.03725051879883
2015-02-23,44.11571502685547,37.164329528808594,26.003562927246094,50.194122314453125,178.27798461914062,91.16510009765625,107.25347900390625,100.4291000366211,69.65644836425781,11.54602336883545,177.44895935058594,29.8392391204834,98.7164535522461,67.89718627929688,110.0234603881836,162.0924072265625,91.98802185058594,66.1523208618164,99.65887451171875,30.8225040435791,37.80447769165039,53.602298736572266,16.35139274597168,12.477893829345703,38.06372833251953
2015-02-24,44.3697624206543,37.63193893432617,26.03447914123535,50.31471252441406,178.814453125,91.26480865478516,107.3935546875,100.50312042236328,69.78309631347656,11.602943420410156,177.95309448242188,30.016942977905273,98.96009063720703,68.151611328125,110.11744689941406,162.5692901611328,92.19849395751953,66.46915435791016,99.70440673828125,31.247190475463867,38.041969299316406,53.749305725097656,16.43187141418457,12.530416488647461,38.17850875854492
2015-02-25,44.3622932434082,37.58595275878906,26.003562927246094,50.30610275268555,178.68032836914062,91.2919921875,107.51615142822266,100.2532958984375,69.77462768554688,11.602943420410156,177.80184936523438,30.046573638916016,98.45482635498047,68.10235595703125,110.33111572265625,162.3936004638672,92.16481018066406,66.33004760742188,99.82276916503906,31.142881393432617,38.12360763549805,54.04334259033203,16.43187141418457,12.528695106506348,37.94012451171875
2015-02-26,44.28010559082031,37.55528259277344,25.955476760864258,50.46116256713867,178.47914123535156,91.3917465209961,107.91014099121094,100.76226043701172,69.48761749267578,11.58302116394043,177.59181213378906,29.965120315551758,99.059326171875,68.0202865600586,109.93797302246094,162.20953369140625,92.10587310791016,66.16776275634766,99.82276916503906,31.120542526245117,38.05680465698242,53.040924072265625,16.39162826538086,12.526971817016602,38.17850875854492
2015-02-27,44.309993743896484,37.56295394897461,25.83868980407715,50.21133804321289,177.89239501953125,91.03817749023438,107.3235092163086,100.31806182861328,69.36096954345703,11.563098907470703,176.98690795898438,29.987329483032227,98.5360107421875,67.95462036132812,109.71578216552734,161.6490020751953,91.77755737304688,65.94364929199219,99.44944763183594,31.142881393432617,38.04939270019531,52.80702590942383,16.331270217895508,12.492527961730957,38.04608154296875
2015-03-02,44.38471603393555,37.53227996826172,26.039630889892578,50.59036636352539,179.0240478515625,91.76342010498047,108.10275268554688,101.2249984741211,69.69864654541016,11.617173194885254,178.1042938232422,30.031755447387695,99.46534729003906,68.29930877685547,110.49349975585938,162.71157836914062,92.34161376953125,66.22187042236328,100.28715515136719,31.098167419433594,38.04939270019531,52.439483642578125,16.451993942260742,12.570884704589844,38.34626770019531
2015-03-03,44.11571502685547,37.28697967529297,25.909107208251953,50.293174743652344,178.21925354003906,91.41890716552734,107.4636001586914,100.75302124023438,69.43695068359375,11.557408332824707,177.37332153320312,29.861459732055664,98.69843292236328,67.85615539550781,110.04907989501953,162.01708984375,91.96275329589844,65.92819213867188,99.90471649169922,30.815059661865234,37.85643768310547,52.633277893066406,16.405040740966797,12.532999992370605,38.090213775634766
2015-03-04,43.906497955322266,36.957340240478516,25.8009090423584,49.983070373535156,177.4732208251953,91.01097106933594,107.13090515136719,100.36434173583984,69.10771179199219,11.494794845581055,176.62559509277344,29.72818374633789,98.36460876464844,67.46218872070312,109.43375396728516,161.33935546875,91.59235382080078,65.67318725585938,99.50408172607422,30.457443237304688,37.670894622802734,52.55976867675781,16.304441452026367,12.484782218933105,37.94012451171875
2015-03-05,44.02605056762695,36.91135025024414,25.82323455810547,50.04767990112305,177.65760803222656,91.14698791503906,107.44608306884766,100.5401840209961,69.2343521118164,11.491950988769531,176.8188934326172,29.824432373046875,98.32848358154297,67.65096282958984,109.89524841308594,161.51510620117188,91.73546600341797,65.75816345214844,99.6315689086914,30.397825241088867,37.693172454833984,52.24567794799805,16.37151336669922,12.473587989807129,37.89597702026367
2015-03-06,43.44322967529297,36.38240432739258,25.519254684448242,49.358551025390625,175.18467712402344,89.86866760253906,106.0890121459961,99.40186309814453,68.19595336914062,11.30981159210205,174.33201599121094,29.424598693847656,97.21870422363281,66.69894409179688,108.34841918945312,159.2309112548828,90.46427917480469,64.82307434082031,98.2839584350586,29.906089782714844,37.173667907714844,51.310089111328125,16.250783920288086,12.298799514770508,37.42802047729492
2015-03-09,43.47311782836914,36.24441909790039,25.615428924560547,49.68588638305664,175.9139862060547,90.23133850097656,106.55305480957031,99.68876647949219,68.36481475830078,11.355344772338867,175.05455017089844,29.439411163330078,97.62474060058594,67.10106658935547,108.63043975830078,159.90863037109375,90.801025390625,65.10127258300781,98.60266876220703,29.786895751953125,37.19593048095703,50.94254684448242,16.324562072753906,12.359073638916016,37.60459899902344
2015-03-10,42.57645034790039,35.45481872558594,25.290828704833984,49.10013198852539,173.03868103027344,88.85334014892578,105.32728576660156,97.83788299560547,67.32640838623047,11.184590339660645,172.21481323242188,28.82486915588379,95.69387817382812,66.09161376953125,107.15194702148438,157.28143310546875,89.42039489746094,64.03482055664062,97.06382751464844,29.16851043701172,36.416683197021484,50.23417282104492,15.975805282592773,12.156729698181152,36.83644485473633
2015-03-11,42.68105697631836,35.68479919433594,25.476306915283203,49.4145393371582,172.66983032226562,88.56326293945312,105.9751968383789,97.27336883544922,67.32640838623047,11.150436401367188,171.81153869628906,28.898902893066406,95.17057037353516,65.89466857910156,107.33995056152344,156.9132843017578,89.35304260253906,64.03482055664062,96.69960021972656,29.39947509765625,36.51316452026367,50.381202697753906,16.07640266418457,12.070632934570312,36.5980339050293
2015-03-12,43.21905517578125,35.93010711669922,25.757972717285156,50.27164077758789,174.8242645263672,89.66015625,107.73502349853516,97.91188049316406,68.18751525878906,11.247200012207031,173.99591064453125,29.254304885864258,95.73899841308594,66.72356414794922,108.75861358642578,158.9380645751953,90.47272491455078,64.7999038696289,98.0016860961914,29.563390731811523,36.91391372680664,50.06040954589844,16.42516326904297,12.218727111816406,36.83644485473633
2015-03-13,42.99489212036133,35.48548889160156,25.601686477661133,50.09504318237305,173.75125122070312,89.12528228759766,107.34980010986328,97.48619842529297,67.71475982666016,11.19312572479248,172.92893981933594,29.076610565185547,95.25177764892578,66.18186950683594,108.12619018554688,157.96759033203125,89.96758270263672,64.39801788330078,97.36428833007812,29.20575523376465,36.66160583496094,49.87329864501953,16.31114387512207,12.154150009155273,36.63334655761719
2015-03-16,43.45070266723633,35.922447204589844,25.898807525634766,50.26734161376953,176.15711975097656,90.31291961669922,107.98018646240234,98.74478912353516,68.64340209960938,11.321192741394043,175.2393798828125,29.402385711669922,96.39767456054688,67.09288787841797,109.51068878173828,160.1261749267578,91.0956802368164,65.255859375,98.70281982421875,29.548494338989258,37.04750061035156,50.54826736450195,16.51235008239746,12.282443046569824,37.06600570678711
2015-03-17,43.32366943359375,36.275081634521484,25.95375633239746,50.375003814697266,175.56190490722656,90.19506072998047,108.26911163330078,98.90213775634766,68.3901138305664,11.264275550842285,174.71849060058594,29.372764587402344,96.49691009521484,66.70714569091797,109.37396240234375,159.58230590820312,90.91887664794922,64.93901062011719,98.65726470947266,29.734745025634766,37.03266906738281,50.35446548461914,16.47211265563965,12.246274948120117,37.07483673095703
2015-03-18,44.212852478027344,37.07233428955078,26.21308708190918,50.83586120605469,177.63247680664062,91.19229125976562,109.13589477539062,99.87386322021484,69.36096954345703,11.389496803283691,176.8188934326172,29.979930877685547,97.66082763671875,67.33908081054688,110.68151092529297,161.48167419433594,91.96275329589844,65.75044250488281,99.77725982666016,30.50213623046875,37.81932830810547,51.817989349365234,16.566011428833008,12.38490104675293,37.5781135559082
2015-03-19,43.682334899902344,36.50505828857422,26.142677307128906,50.93061828613281,176.86972045898438,91.03817749023438,109.34600067138672,100.02192687988281,68.95573425292969,11.318347930908203,176.01231384277344,29.61711883544922,97.57963562011719,66.97795104980469,110.38240051269531,160.73696899414062,91.63444519042969,65.26358795166016,99.70440673828125,29.96571159362793,37.35920715332031,50.99599838256836,16.4117488861084,12.329795837402344,37.4721565246582
2015-03-20,44.66119384765625,36.988014221191406,26.395139694213867,51.468990325927734,178.42884826660156,91.74531555175781,110.30908966064453,100.66934967041016,69.63046264648438,11.432186126708984,177.56594848632812,30.253894805908203,98.1390151977539,67.4786148071289,111.3310317993164,162.1928253173828,92.40052032470703,65.83544921875,100.55120086669922,30.338232040405273,38.09392166137695,51.74620056152344,16.63457489013672,12.390680313110352,37.71419906616211
2015-03-23,44.89282989501953,37.13365936279297,26.408878326416016,51.5465202331543,178.13543701171875,91.50959777832031,110.2127685546875,100.47454833984375,69.58808135986328,11.369575500488281,177.219970703125,30.394561767578125,98.16608428955078,67.44477081298828,111.10882568359375,161.90185546875,92.24056243896484,65.83544921875,100.16878509521484,30.427642822265625,38.272037506103516,51.56452178955078,16.540334701538086,12.411466598510742,37.71419906616211
2015-03-24,44.840518951416016,37.225643157958984,26.28350257873535,51.572357177734375,177.0205535888672,91.14698791503906,110.1865234375,100.11282348632812,69.1727523803711,11.295578956604004,176.22412109375,30.36495018005371,97.89541625976562,67.15592956542969,110.5533218383789,160.95994567871094,91.7522964477539,65.3563232421875,99.72259521484375,30.546838760375977,38.28688049316406,51.22140884399414,16.405691146850586,12.33352279663086,37.59008026123047
2015-03-25,44.61635971069336,36.69670486450195,25.858137130737305,50.50477981567383,174.51226806640625,89.61354064941406,107.55455017089844,97.82172393798828,68.24885559082031,11.144744873046875,173.6417999267578,30.20208740234375,95.20668029785156,66.16553497314453,108.8582763671875,158.61367797851562,90.32122039794922,64.62554168701172,97.88868713378906,30.0176944732666,37.90573501586914,51.887489318847656,16.14314842224121,12.147320747375488,36.62372970581055
2015-03-26,44.22779846191406,36.44373321533203,25.794391632080078,50.34486389160156,174.08267211914062,89.46800231933594,107.42281341552734,97.48777770996094,68.07084655761719,11.124823570251465,173.22828674316406,29.956645965576172,95.26983642578125,66.03347778320312,108.67876434326172,158.2183837890625,90.14362335205078,64.44677734375,97.75169372558594,29.84602928161621,37.68984603881836,51.82692337036133,16.12967872619629,12.126535415649414,36.65032196044922
2015-03-27,44.309993743896484,36.54338455200195,25.914979934692383,50.59987258911133,174.43641662597656,89.74996185302734,108.10782623291016,97.87738037109375,68.36750793457031,11.164667129516602,173.6249237060547,30.023588180541992,95.50442504882812,66.23980712890625,109.39675903320312,158.54640197753906,90.3888931274414,64.59446716308594,97.98002624511719,29.913204193115234,37.71961975097656,51.40305709838867,16.10948371887207,12.125665664672852,36.67692565917969
2015-03-30,44.3697624206543,37.164329528808594,26.26988983154297,51.213623046875,176.5589599609375,90.75042724609375,109.57440185546875,98.99974060058594,69.1727523803711,11.298425674438477,175.7431182861328,30.045902252197266,96.5871353149414,67.04863739013672,110.76446533203125,160.5226593017578,91.53916931152344,65.42630004882812,99.13079833984375,30.525197982788086,37.87595748901367,52.50647735595703,16.34510612487793,12.253844261169434,37.12019729614258
2015-03-31,43.70475769042969,37.04934310913086,26.183753967285156,51.014808654785156,175.05128479003906,89.96826171875,109.22312927246094,97.9515609741211,68.6981201171875,11.215895652770996,174.2071990966797,29.62197494506836,96.10894012451172,66.41313171386719,113.43141174316406,159.10980224609375,90.71029663085938,65.06864929199219,95.54145050048828,30.50279998779297,37.48141860961914,52.19697952270508,16.23066520690918,12.15338134765625,36.73897171020508
2015-04-01,43.99616241455078,37.56295394897461,26.09589195251465,50.945648193359375,174.50381469726562,89.64082336425781,109.26705169677734,97.44142150878906,68.52008819580078,11.15328311920166,173.5911407470703,29.83022117614746,95.34200286865234,66.22329711914062,109.65324401855469,158.5968780517578,90.5411376953125,64.65664672851562,97.86129760742188,30.913288116455078,37.77918243408203,52.18353271484375,16.217201232910156,12.078899383544922,36.6857795715332
2015-04-02,44.33988571166992,38.06123733520508,26.187196731567383,51.101253509521484,174.99232482910156,89.9409408569336,109.46904754638672,97.50633239746094,68.82522583007812,11.17320442199707,174.2156219482422,30.05332374572754,95.33299255371094,66.38837432861328,110.26869201660156,159.06777954101562,90.82869720458984,64.88211822509766,98.26314544677734,31.39095687866211,38.121604919433594,52.29117965698242,16.297985076904297,12.136927604675293,36.67692565917969
2015-04-06,44.83304214477539,38.56718444824219,26.424955368041992,51.26116943359375,176.27256774902344,90.55944061279297,109.9520492553711,98.30404663085938,69.35918426513672,11.261430740356445,175.3886260986328,30.3433780670166,96.22624206542969,66.94132232666016,110.96958923339844,160.186279296875,91.45458984375,65.31744384765625,98.86591339111328,31.771581649780273,38.553367614746094,53.233097076416016,16.32491111755371,12.211406707763672,37.03153991699219
